Date,Agency,Category,Title,Link
16. December 2025,Medicines and Healthcare products Regulatory Agency,Guidance,In Vitro Diagnostics Medical Device Roadmap (UK) 2026–2027 – Version 1.0,https://www.linkedin.com/feed/update/urn:li:activity:7406593601721233408?
16. December 2025,European Union Agency for Cybersecurity (ENISA),Report,Voices of EU Cybersecurity Certification – ENISA Report 2025 (EUCC focus),https://www.linkedin.com/feed/update/urn:li:activity:7406591802583166976?
16. December 2025,USA Food & Drug Administration FDA,Guidance,Sponsor Responsibilities – Safety Reporting Requirements and Safety Assessment for IND and BA/BE Studies,https://www.linkedin.com/feed/update/urn:li:activity:7406588840309837824?
16. December 2025,USA Food & Drug Administration FDA,Guidance,Investigator Responsibilities – Safety Reporting for Investigational Drugs and Devices (IND/IDE),https://www.linkedin.com/feed/update/urn:li:activity:7406586504975896576?
16. December 2025,USA Food & Drug Administration FDA,Guidance,Study of Sex Differences in the Clinical Evaluation of Medical Products,https://www.linkedin.com/feed/update/urn:li:activity:7406585161624231936?
16. December 2025,USA Food & Drug Administration FDA,Guidance,"Enhancing Participation in Clinical Trials — Eligibility Criteria, Enrollment Practices, and Trial Designs",https://www.linkedin.com/feed/update/urn:li:activity:7406583680179056640?
16. December 2025,USA Food & Drug Administration FDA,Guidance,MAPP 5200.11 – Prescription-to-Nonprescription Switches and ANDAs,https://www.linkedin.com/feed/update/urn:li:activity:7406581926406287360?
16. December 2025,International Council for Harmonisation,Guidance,Output from the ICH Cell & Gene Therapy Discussion Group (CGTDG) 2023–2025 – Strategic Roadmap,https://www.linkedin.com/feed/update/urn:li:activity:7406579914293792768?
16. December 2025,European Commission,Post,"9th Biosimilar Multistakeholder Event (4 Dec 2025) – Key Patient, Policy, and Market Insights",https://www.linkedin.com/feed/update/urn:li:activity:7406579144202797056?
16. December 2025,European Commission,Guidance,MDCG 2025-9 – Guidance on Breakthrough Devices under MDR/IVDR (EU 2017/745 & 2017/746),https://www.linkedin.com/feed/update/urn:li:activity:7406577236549455872?
16. December 2025,BARBARA PIROLA,Guidance,EDQM guide on “Add-ons” in Medically Assisted Reproduction Treatments (with ESHRE recommendations),https://www.linkedin.com/feed/update/urn:li:activity:7406557604757524480?
16. December 2025,BARBARA PIROLA,Guidance,WHO Draft QAS/24.957 (Jan 2025) – Continuous Manufacturing Strategic Guide for Global Adoption,https://www.linkedin.com/feed/update/urn:li:activity:7406374032973127683?
16. December 2025,Manfred Maiers,Article,From RAG to Knowledge Graphs – Connecting the Dots in Regulated Manufacturing and CAPA,https://www.linkedin.com/feed/update/urn:li:activity:7406362257510731776?
16. December 2025,Sandra Rodriguez,Video,AI in Life Sciences – The Next Regulatory Frontier (Straight from the Source conversation),https://www.linkedin.com/feed/update/urn:li:activity:7406362257510731776?
 15. December 2025,MedTech Leading Voice,Newsletter,"The 2025 Revision of ISO 10993-1 Signals a New Era for Biocompatibility and Risk-Based Evaluation",https://www.linkedin.com/feed/update/urn:li:activity:7406213106776842240?
 15. December 2025,Marina Daineko,News,Happy Monday #51,https://www.linkedin.com/feed/update/urn:li:activity:7406268152013090816?
 15. December 2025,European Commission,Guidance,"Procedural requirements for Notified Body conformity assessment activities designated under Regulations (EU) 2017/745 and (EU) 2017/746",https://www.linkedin.com/feed/update/urn:li:activity:7406231344504127488?
 15. December 2025,Therapeutic Goods Administration,Report,"Stakeholder Survey Report 2025",https://www.linkedin.com/feed/update/urn:li:activity:7406218824490012672?
 15. December 2025,European Medicines Agency,Guidance,"Questions and answers on the Union list of critical medicines",https://www.linkedin.com/feed/update/urn:li:activity:7406211442909282304?
 15. December 2025,Barbara Pirola,ATMP News,"International Council for Harmonisation (ICH),Recommendations with Regard to Future ATMP Related Guidelines",https://www.linkedin.com/feed/update/urn:li:activity:7406207092661026816?
 15. December 2025,European Medicines Agency,Guidance,"Draft User Manual – XEVMPD User Interface (XEVMPDweb)",https://www.linkedin.com/feed/update/urn:li:activity:7406203895854546945?
 15. December 2025,European Medicines Agency,Guidance,"ICH E22 Guideline – General Considerations for Patient Preference Studies (PPS)",https://www.linkedin.com/feed/update/urn:li:activity:7406203881078149120?
 15. December 2025,European Medicines Agency,Guidance,"EMA Guideline on Stability Testing for Variations to a Marketing Authorisation",https://www.linkedin.com/feed/update/urn:li:activity:7406203865102106624?
 15. December 2025,Hadi Danawi,Post,"Daily Pharma and Clinical Trials News Updates – Global Regulatory, FDA and Industry Highlights",https://www.linkedin.com/feed/update/urn:li:activity:7406345340255322112?
 15. December 2025,Joby Semmler,Post,Preparing for FDA Inspections Using Internal Audits to Identify and Fix CAPA Issues,https://www.linkedin.com/feed/update/urn:li:activity:7406321784993701888?
15. December 2025,MedTech Leading Voice,Flipbook,MedTech Leading Voice Regulatory Roundup Monday 15. December 2025,https://www.linkedin.com/feed/update/urn:li:activity:7406302070946832384?
15. December 2025,ANVISA Brazil,Agenda,ANVISA  Regulatory Agenda 20262027,https://www.linkedin.com/feed/update/urn:li:activity:7402596790681640960?
15. December 2025,Central Drugs Standard Control Organization,Guidance,MedTech Mitra's In-Vitro Diagnostic Innovators Handbook,https://www.linkedin.com/feed/update/urn:li:activity:7404021986370224128?
15. December 2025,Council for International Organizations of Medical Sciences,Report,Artificial intelligence in pharmacovigilance,https://www.linkedin.com/feed/update/urn:li:activity:7403667189796597760?
15. December 2025,Council for International Organizations of Medical Sciences,Glossary,CIOMS Glossary of ICH Terms and Definitions,https://www.linkedin.com/feed/update/urn:li:activity:7404441795679432704?
15. December 2025,Egyptian Drug Authority,Guidance,Procedures for Granting Export Incentives in the Pharmaceutical Sector,https://www.linkedin.com/feed/update/urn:li:activity:7404021993630605312?
15. December 2025,Egyptian Drug Authority,Guidance,Adding/Transferring Manufacturing Site for Registered Local Human & Veterinary,https://www.linkedin.com/feed/update/urn:li:activity:7404407924174921728?
15. December 2025,European Commission,Report,"Study on the next data frontier: generative AI, regulatory compliance (No. 2024-020)",https://www.linkedin.com/feed/update/urn:li:activity:7403659603957424128?
15. December 2025,European Commission,Guidance,Q&A on general methodological & procedural issues for joint clinical assessments,https://www.linkedin.com/feed/update/urn:li:activity:7404029553087557633?
15. December 2025,European Commission,Guidance,Rolling Plan - Regulation (EU) 2021/2282 on Health Technology Assessment,https://www.linkedin.com/feed/update/urn:li:activity:7404043315823681537?
15. December 2025,European Commission,News,EU Pharmaceutical Legislation Reform: A Once-in-a-Generation Regulatory Overhaul,https://www.linkedin.com/feed/update/urn:li:activity:7405135999661461505?
15. December 2025,European Directorate for the Quality of Medicines & HealthCare,Guidance,Leaflet for Consumers: Understanding Herbal Food Supplements,https://www.linkedin.com/feed/update/urn:li:activity:7404037131175874560?
15. December 2025,European Directorate for the Quality of Medicines & HealthCare,Report,Certification Monthly Report  End of November 2025 (EDQM).,https://www.linkedin.com/feed/update/urn:li:activity:7404052309246103553?
15. December 2025,European Medicines Agency,Concept Paper,Guideline revision on good pharmacogenomic practice,https://www.linkedin.com/feed/update/urn:li:activity:7404046274615955456?
15. December 2025,European Medicines Agency,Guidance,PMS Roadmap Overview (EMA) - visual infographic outlining 2025-2027,https://www.linkedin.com/feed/update/urn:li:activity:7404048332605558784?
15. December 2025,European Medicines Agency,Guidance,Classification of changes  Q&A Update,https://www.linkedin.com/feed/update/urn:li:activity:7404056331294253056?
15. December 2025,European Medicines Agency,Guidance,Development and Manufacture of Synthetic Peptides,https://www.linkedin.com/feed/update/urn:li:activity:7404435895111811074?
15. December 2025,European Medicines Agency,Guidance,Guideline on Quality of Radiopharmaceuticals (Draft  Revision 2),https://www.linkedin.com/feed/update/urn:li:activity:7404773359445626881?
15. December 2025,European Medicines Agency,Report,Alzheimer's Disease  EU-IN Horizon Scanning Report,https://www.linkedin.com/feed/update/urn:li:activity:7404422564363776000?
15. December 2025,European Medicines Agency,Report,New Approach Methodologies  EU-IN Horizon Scanning Report,https://www.linkedin.com/feed/update/urn:li:activity:7404432007621148672?
15. December 2025,ISO (International Organization for Standardization),Standards,ISO Update 1. November to 1. December 2025,https://www.linkedin.com/feed/update/urn:li:activity:7403659603516968960?
15. December 2025,Medicines and Healthcare products Regulatory Agency,Guidance,Clinical investigations for medical devices -  Guidance on notifying the MHRA,https://www.linkedin.com/feed/update/urn:li:activity:7403667147266355200?
15. December 2025,Medicines and Healthcare products Regulatory Agency,Announcement,UK Singapore: Fast-Track Pathway Breakthrough Health Technologies,https://www.linkedin.com/feed/update/urn:li:activity:7405130867372871680?
15. December 2025,"MEDSAFE, New Zealand",Guidance,Exemption for advertising unapproved medicines at medical conferences,https://www.linkedin.com/feed/update/urn:li:activity:7404420551546675200?
15. December 2025,"MEDSAFE, New Zealand",Guidance,Regulation of Therapeutic Products in New Zealand: Bioequivalence of Medicines,https://www.linkedin.com/feed/update/urn:li:activity:7404419120848326656?
15. December 2025,MedTech Europe,Position Paper,"Breakthrough, orphan and paediatric special pathways in Europe",https://www.linkedin.com/feed/update/urn:li:activity:7402698294013100033?
15. December 2025,MedTech Europe,Classification,Global In Vitro Diagnostic (GIVD) Classification  Version 2025,https://www.linkedin.com/feed/update/urn:li:activity:7404785502488256512?
15. December 2025,"Ministerio De Sanidad, Spain",Guidance,PS 1/2025 obtaining the prior operating licence for medical device facilities,https://www.linkedin.com/feed/update/urn:li:activity:7404052198986317827?
15. December 2025,South African Health Products Regulatory Authority,Update,SAHPRA Engagement Portal  Launch Update,https://www.linkedin.com/feed/update/urn:li:activity:7404771182345986048?
15. December 2025,Swissmedic,Forms,Swissmedic Forms for December 2025,https://www.linkedin.com/feed/update/urn:li:activity:7406302070946832384?
15. December 2025,Swissmedic,Guidance,Mandatory due diligence by Swiss firms in foreign trade with medicinal products,https://www.linkedin.com/feed/update/urn:li:activity:7404410496403079168?
15. December 2025,USA Food & Drug Administration FDA,Guidance,Promotional Labeling  & Advertising Considerations for Prescription Biologics,https://www.linkedin.com/feed/update/urn:li:activity:7404413472689737729?
14. December 2025,RWS Group,Webinar,AI and the Regulatory Roadmap: Why Structured Submissions Win,https://www.linkedin.com/feed/update/urn:li:activity:7405970127474737152?
14. December 2025,MedTech Leading Voice,Video,The QA/RA Week that Was: 7. - 13. December 2025,https://www.linkedin.com/feed/update/urn:li:activity:7405915797987987456?
14. December 2025,European Medicines Agency,Post,Meeting highlights from the Committee for Medicinal Products for Human Use (CHMP) 8–11 December 2025,https://www.linkedin.com/feed/update/urn:li:activity:7405919925661384704?
14. December 2025,Bhaskar Napte,Webinar,Hands-On CTD Preparation and Submission Training for Regulatory Affairs,https://www.linkedin.com/feed/update/urn:li:activity:7405880612387020800?
14. December 2025,Amar Dinesh Singh,Video,CDSCO MDR 2017 Regulatory Pathway for Innovator and Predicate Medical Devices,https://www.linkedin.com/feed/update/urn:li:activity:7405878780658900992?
14. December 2025,BARBARA PIROLA,Post,"NIST AI Risk Management Framework – GOVERN, MAP, MEASURE, MANAGE Explained",https://www.linkedin.com/feed/update/urn:li:activity:7405867698846478337?
14. December 2025,BARBARA PIROLA,Post,Trustworthy AI Characteristics under the NIST AI Risk Management Framework,https://www.linkedin.com/feed/update/urn:li:activity:7405867106346418176?
14. December 2025,BARBARA PIROLA,Post,"Proposed Revision to USP <1225> Validation of Compendial Procedures – Open for Public Comment",https://www.linkedin.com/feed/update/urn:li:activity:7405865522879184896?
13. December 2025,Joby Semmler,Post,Combination Product strategy starts with PMOA. Understand the correct regulatory pathway,https://www.linkedin.com/feed/update/urn:li:activity:7405579194195312641?
13. December 2025,Rany Attalla,Guidance,Why QC Laboratory Audit Trails Matter During FDA and Health Canada Inspections,https://www.linkedin.com/feed/update/urn:li:activity:7405392050113675264?
13. December 2025,Matthew Wictome,Article,CAPA Effectivity: Moving Beyond the Illusion of 'Effective or Not',https://www.linkedin.com/feed/update/urn:li:activity:7405353499691024384?
12. December 2025,European Commission,Post,EU Pharmaceutical Legislation Reform: A Once-in-a-Generation Regulatory Overhaul,https://www.linkedin.com/feed/update/urn:li:activity:7405135999661461505?
12. December 2025,Health Sciences Authority,News,UK–Singapore Regulatory Innovation Corridor: Fast-Track Pathway for Breakthrough Health Technologies,https://www.linkedin.com/feed/update/urn:li:activity:7405130867372871680?
12. December 2025,Martin King,Post,Congratulations 14’000 Members Strong — Community Growth and Engagement Milestone Update,https://www.linkedin.com/feed/update/urn:li:activity:7405280699034791936?
12. December 2025,MedTech Leading Voice,Video,Preview MedTech Leading Voice Regulatory Roundup Monday 15. December 2025,https://www.linkedin.com/feed/update/urn:li:activity:7405214897632092160?
12. December 2025,European Commission,Report,"State of Health in the EU 2025 Report – Key Findings on Health Systems, Digital Health and Access to Medicines",https://www.linkedin.com/feed/update/urn:li:activity:7405181982030319617?
12. December 2025,Gretchen Lubbe,Post,KPI Fire – Continuous Improvement as a Long-Term Business Strategy,https://www.linkedin.com/feed/update/urn:li:activity:7405272816779972609?
12. December 2025,Maïté BARTHEL,Repost,Barbara Pirola-EMA Guideline Revision: Stability Testing for Marketing Authorisation Variations (Effective 15 January 2026),https://www.linkedin.com/feed/update/urn:li:activity:7405265323433553921?
12. December 2025,Joby Semmler,Post,Case Study: Revamping a Pharmaceutical QMS to Address Outdated SOPs,https://www.linkedin.com/feed/update/urn:li:activity:7405260449899900928?
12. December 2025,Swarnam P,Infographic,"ISO 17025 vs ISO 15189 – Key Differences for Testing, Calibration and Medical Laboratories",https://www.linkedin.com/feed/update/urn:li:activity:7405253382447300608?
12. December 2025,Hadi Danawi,News,"Daily Pharma & Clinical Trials News – M&A, Regulatory Policy and Phase III Results",https://www.linkedin.com/feed/update/urn:li:activity:7405245034343817216?
12. December 2025,Fabio Fiorella,Post,EMA Welcomes Political Agreement on New EU Pharmaceutical Legislation Reform,https://www.linkedin.com/feed/update/urn:li:activity:7405241585409503232?
12. December 2025,Brian Newbery,Guidance,Internal QMS Audits Under FDA QMSR and ISO 13485:2016 – Best Practices and Gap Analysis,https://www.linkedin.com/feed/update/urn:li:activity:7405227406476828672?
12. December 2025,Nataliya Nedkova,Webinar,Ensuring MDR-Compliant IFU Translations Beyond Linguistic Accuracy,https://www.linkedin.com/feed/update/urn:li:activity:7405223016764518400?
12. December 2025,BARBARA PIROLA,Post,Roadmap to Trustworthy AI: NIST AI Risk Management Framework (AI RMF 1.0) core components,https://www.linkedin.com/feed/update/urn:li:activity:7405124307535822849?
12. December 2025,Ankit Taneja,Poll,Which software testing challenge hits your team hardest?,https://www.linkedin.com/feed/update/urn:li:activity:7405112188593627136?
12. December 2025,Akanksha Jain,Poll,What underlying factor most often makes teams resist audit observations?,https://www.linkedin.com/feed/update/urn:li:activity:7405078948721971200?
12. December 2025,ARNAB RAY,Post,ANVISA CADIFA framework (2025 Manual): key highlights for API dossiers,https://www.linkedin.com/feed/update/urn:li:activity:7405061640427200512?
12. December 2025,Bhaskar Napte,Webinar,"EU marketing authorisation routes (CP, DCP, MRP, National Procedure) and EU eCTD webinar",https://www.linkedin.com/feed/update/urn:li:activity:7405048067739136000?
12. December 2025,BARBARA PIROLA,Post,Political agreement on EU pharmaceutical reform: QA/RA and compliance impacts,https://www.linkedin.com/feed/update/urn:li:activity:7405002045000474625?
12. December 2025,Medicines Control Authority of Zimbabwe,Post,Launch of National Medicines Availability and Price Transparency Platform (MAP-TP),https://www.linkedin.com/feed/update/urn:li:activity:7404992354966880256?
12. December 2025,BARBARA PIROLA,Post,NIST Special Publication 1270: identifying and managing bias in artificial intelligence,https://www.linkedin.com/feed/update/urn:li:activity:7404954210540109824?
12. December 2025,Joby Semmler,Post,ICH Q7 compliance: cGMP expectations for API quality,https://www.linkedin.com/feed/update/urn:li:activity:7404950316263227392?
12. December 2025,Fabio Fiorella,Post,ICH CGTDG recommendations for future ATMP-related guidelines,https://www.linkedin.com/feed/update/urn:li:activity:7404927455314079745?
11. December  2025,MedTech Europe,Guidance,Global In Vitro Diagnostic GIVD Classification Version 2025,https://www.linkedin.com/feed/update/urn:li:activity:7404785502488256512?
11. December  2025,European Medicines Agency,Guidance,Guideline on Quality of Radiopharmaceuticals Draft for Consultation,https://www.linkedin.com/feed/update/urn:li:activity:7404773359445626881?
11. December  2025,South African Health Products Regulatory Authority,Guidance,SAHPRA Engagement Portal Launch Update on Fee Discrepancy,https://www.linkedin.com/feed/update/urn:li:activity:7404771182345986048?
11. December 2025,Fabio Fiorella,Post,Commission welcomes political agreement on major reform of EU pharmaceutical rules,https://www.linkedin.com/feed/update/urn:li:activity:7404897286058659840?
11. December 2025,Hadi Danawi,Post,Daily Pharma & Clinical Trials News Update – 11 December 2025,https://www.linkedin.com/feed/update/urn:li:activity:7404866475703853056?
11. December 2025,Joby Semmler,Post,503(B) compounding pharmacy impacted by FDA 483 observations & warning letter,https://www.linkedin.com/feed/update/urn:li:activity:7404866475703853056?
11. December  2025,Gretchen Lubbe,Post,KPI Fire-Free Excel Template Calculate Project Benefits and Annualized Savings,https://www.linkedin.com/feed/update/urn:li:activity:7404780286976299008?
11. December  2025,Barbara Pirola,Post,"Guidance: Medicines and Healthcare products Regulatory Agency, Clinical Trials for Medicines Modifying a Clinical Trial Approval",https://www.linkedin.com/feed/update/urn:li:activity:7404737639033180160?
11. December  2025,MedTech Leading Voice,Article,Why Two Clinical Research Leaders Built Franklyn Health CRO in 2025,https://www.linkedin.com/feed/update/urn:li:activity:7404763435923685376?
11. December  2025,MedTech Leading Voice,Video,"Last week’s Friday in Focus: More than 100 auditors, consultants, notified body veterans, clinical folks, pushing Rob Packard with nonstop questions",https://www.linkedin.com/feed/update/urn:li:activity:7404578724198711296?
11. December  2025,Vineed Ravindranath,Post,Top Five Regulatory Compliance Risks RA Leaders Cannot Ignore in 2026,https://www.linkedin.com/feed/update/urn:li:activity:7404566954797150208?
11. December  2025,BSI Medical Devices,Whitepaper,Whitepaper for MedTech Startups and SMEs Navigating EU MDR and IVDR Certification,https://www.linkedin.com/feed/update/urn:li:activity:7404566131920826370?
10. December 2025,Council for International Organizations of Medical Sciences,Guidance,Glossary of ICH Terms and Definitions Version 9 including 2025 ICH updates,https://www.linkedin.com/feed/update/urn:li:activity:7404441795679432704?
10. December 2025,European Medicines Agency,Guidance,Development and Manufacture of Synthetic Peptides EMA guideline,https://www.linkedin.com/feed/update/urn:li:activity:7404435895111811074?
10. December 2025,European Medicines Agency,Guidance,New Approach Methodologies EU IN Horizon Scanning Report,https://www.linkedin.com/feed/update/urn:li:activity:7404432007621148672?
10. December 2025,European Medicines Agency,Guidance,Alzheimers Disease EU IN Horizon Scanning Report,https://www.linkedin.com/feed/update/urn:li:activity:7404422564363776000?
10. December 2025,"MEDSAFE,New Zealand",Guidance,Exemption for advertising unapproved medicines at medical conferences Section 34AA,https://www.linkedin.com/feed/update/urn:li:activity:7404420551546675200?
10. December 2025,"MEDSAFE,New Zealand",Guidance,Bioequivalence of Medicines guideline updates Edition 3.0,https://www.linkedin.com/feed/update/urn:li:activity:7404419120848326656?
10. December 2025,USA Food & Drug Administration FDA,Guidance,Promotional labelling and advertising for biological reference and biosimilar products FDA Q&A,https://www.linkedin.com/feed/update/urn:li:activity:7404413472689737729?
10. December 2025,Swissmedic,Guidance,Legal requirements and mandatory due diligence in foreign trade with medicinal products and ATMPs,https://www.linkedin.com/feed/update/urn:li:activity:7404410496403079168?
10. December 2025,Egyptian Drug Authority,Guidance,Regulatory guideline for adding or transferring manufacturing site for registered local human and veterinary medicinal products,https://www.linkedin.com/feed/update/urn:li:activity:7404407924174921728?
10. December 2025,RWS Group,Webinar,Data-Centric & Machine-Readable Submissions – Episode 2 with Tridion,https://www.linkedin.com/feed/update/urn:li:activity:7404545145041420288?
10. December 2025,Hadi Danawi,Post,Daily Pharma & Clinical Trials News Update – 10 Dec 2025,https://www.linkedin.com/feed/update/urn:li:activity:7404518003851067392?
10. December 2025,Joby Semmler,Post,Cybersecurity as a Patient Safety Risk – Integrate Security into Your Risk Framework,https://www.linkedin.com/feed/update/urn:li:activity:7404509542526754816?
10. December 2025,Joby Semmler,Post,Building quality into development to boost process reliability,https://www.linkedin.com/feed/update/urn:li:activity:7404371597421125632?
10. December 2025,Arnab Ray,Infographic,21 CFR Part 11 a practical guide for digital compliance,https://www.linkedin.com/feed/update/urn:li:activity:7404332289960296449?
10. December 2025,Barbara Pirola,Guidance,EMA Post authorisation classification of changes Q&A – November 2025,https://www.linkedin.com/feed/update/urn:li:activity:7404386511426904064?
10. December 2025,Barbara Pirola,Post,Two FDA initiatives redefining US pharmaceutical manufacturing and QA,https://www.linkedin.com/feed/update/urn:li:activity:7404272032923979776?
10. December 2025,Barbara Pirola,Post,EMA ESUAvet 2nd annual surveillance report 2024 data on veterinary antimicrobial sales and use,https://www.linkedin.com/feed/update/urn:li:activity:7404242344046456832?
9. December 2025,European Medicines Agency,Guidance,EMA Classification of Changes – Q&A Update,https://www.linkedin.com/feed/update/urn:li:activity:7404056331294253056?
9. December 2025,European Directorate for the Quality of Medicines & HealthCare,Report,EDQM Certification Monthly Report – November 2025,https://www.linkedin.com/feed/update/urn:li:activity:7404052309246103553?
9. December 2025,"Ministerio De Sanidad, Spain (AEMPS)",Guidance,Instruction PS 1/2025 – Operating Licence for Medical Device Facilities (Ministerio de Sanidad),https://www.linkedin.com/feed/update/urn:li:activity:7404052198986317827?
9. December 2025,European Medicines Agency,Infographic,EMA PMS Roadmap 2025–2027 – Visual Overview,https://www.linkedin.com/feed/update/urn:li:activity:7404048332605558784?
9. December 2025,European Medicines Agency,Concept Paper, on Revision of Good Pharmacogenomic Practice Guideline,https://www.linkedin.com/feed/update/urn:li:activity:7404046274615955456?
9. December 2025,European Commission,Guidance, HTA Regulation – Implementation Rolling Plan,https://www.linkedin.com/feed/update/urn:li:activity:7404043315823681537?
9. December 2025,European Directorate for the Quality of Medicines & HealthCare,Guidance,EDQM Herbal Food Supplements – Consumer Leaflet,https://www.linkedin.com/feed/update/urn:li:activity:7404037131175874560?
9. December 2025,European Commission,Guidance,Q&A on Methodological and Procedural Issues for Joint Clinical Assessments (HTA),https://www.linkedin.com/feed/update/urn:li:activity:7404029553087557633?
9. December 2025,Egyptian Drug Authority,Guidance,Incentives for Serious Investment & Export in Pharmaceutical Sector,https://www.linkedin.com/feed/update/urn:li:activity:7404021993630605312?
9. December 2025,Central Drugs Standard Control Organization,Guidance,CDSCO MedTech Mitra’s IVD Innovators Handbook,https://www.linkedin.com/feed/update/urn:li:activity:7404021986370224128?
9. December 2025,Matthew Wictome,Post,Quality Rebooted – a refreshing new take on Quality management,https://www.linkedin.com/feed/update/urn:li:activity:7404218307366625281?
9. December 2025,Michelle Keane,Post,China “Network Sale Quality Management” QMS rules for online medical device sales,https://www.linkedin.com/feed/update/urn:li:activity:7404216392201236481?utm_source=share&utm_medium=member_desktop&rcm=ACoAAAARcMUBHVJOzYDgvfFAgSiI4qZnSVTL_sc
3. December 2025,Rosapharma Consulting,Newsletter,Switzerland: D-mannose not permitted in food supplements,https://www.linkedin.com/feed/update/urn:li:activity:7404193297495318528?
9. December 2025,ClariMed,Webinar,Human factors as part of the quality system – session with Liz Wellwood,https://www.linkedin.com/feed/update/urn:li:activity:7404162396753403904?
9. December 2025,Hadi Danawi,Post,Daily pharma and clinical trials news highlights,https://www.linkedin.com/feed/update/urn:li:activity:7404158934124703744?
9. December 2025,RWS Group,Webinar,AI and the Regulatory Roadmap: Why structured submissions win – Tridion webinar Episode 2,https://www.linkedin.com/feed/update/urn:li:activity:7404146618264072192?
9. December 2025,Scilife,Post,Beyond eCTD and eSTAR: How Quality drives true digital transformation in Life Sciences,https://www.linkedin.com/feed/update/urn:li:activity:7404119342302318593?
9. December 2025,TT Lifesciences,Post,"Call for speakers – Medical Device Supplier Excellence Conference, Brussels, June 2026",https://www.linkedin.com/feed/update/urn:li:activity:7404062324887752704?
9. December 2025,Maria Risberg,Article,"December Regulatory Update – PRAC DHPC, EMA Type I Deadlines, Health Canada Updates",https://www.linkedin.com/feed/update/urn:li:activity:7404045846385938433?
