Date,Agency,Category,Title,Link
2. March 2026,Swissmedic,Report,Authorisation of complementary and herbal medicinal products 2025 Market Overview (2025):,https://www.linkedin.com/feed/update/urn:li:activity:7431582802162167808/
2. March 2026,Swissmedic,Report,Authorisations of Human Medicinal Products with a New Active Substance and Additional Indications Annual Report 2025,https://www.linkedin.com/feed/update/urn:li:activity:7432347457730011136/
2. March 2026,Team-NB,Position Paper,Demonstration of Safety and Performance for Combinatorial Use of Reagent Devices Scope,https://www.linkedin.com/feed/update/urn:li:activity:7431959489043513344/
2. March 2026,Team-NB,Letter,Letter on Cybersecurity in Medical Devices,https://www.linkedin.com/feed/update/urn:li:activity:7431962299449532416/
2. March 2026,Therapeutic Goods Administration,Guidance,Complying with the Unique Device Identification requirements for medical devices Guidance for sponsors and manufacturers on complying with Australian UDI requirements,https://www.linkedin.com/feed/update/urn:li:activity:7430506125483175936/
2. March 2026,Therapeutic Goods Administration,Guidance,Manufacturing and supplying surgical loan kits to Australian hospitals,https://www.linkedin.com/feed/update/urn:li:activity:7430508008637468672/
2. March 2026,Therapeutic Goods Administration,Guidance,"Therapeutic Goods Administration Procedure for Recalls, Product Alerts and Product Corrections (PRAC)",https://www.linkedin.com/feed/update/urn:li:activity:7431952232234921984/
2. March 2026,Therapeutic Goods Administration,Guidance,"Therapeutic Goods Administration Use of Legislative Powers Related to Recalls and Other Market Actions",https://www.linkedin.com/feed/update/urn:li:activity:7431954474249842688/
2. March 2026,Therapeutic Goods Administration,Guidance,Therapeutic Goods Administration Understanding How We Regulate Software-Based Medical Devices,https://www.linkedin.com/feed/update/urn:li:activity:7431957222521352192/
2. March 2026,USA Food & Drug Administration FDA,Guidance,Considerations for the use of the Plausible Mechanism Framework to Develop Individualized Therapies that Target Specific Genetic Conditions with Known Biological Cause,https://www.linkedin.com/feed/update/urn:li:activity:7431948984216104960/
