Date,Agency,Category,Title,Link
9. February 2026,MedTech Europe,Newsletter,MedTech Europe Driving Value in Healthcare: Scaling Up Value-Based Procurement across Europe,https://www.linkedin.com/feed/update/urn:li:activity:7424813999638159361/
9. February 2026,South African Health Products Regulatory Authority,Guidance,Amendment of a Medical Device Establishment Licence,https://www.linkedin.com/feed/update/urn:li:activity:7422903255632044032/
9. February 2026,South African Health Products Regulatory Authority,Guidance,Type II Pilot Variation Applications: Submission Window and Fee Processing Clarification,https://www.linkedin.com/feed/update/urn:li:activity:7422905057135718400/
9. February 2026,South African Health Products Regulatory Authority,Guidance,Notification of an Update to the Product List(s) of a Medical Device Establishment Licence Clarifies the regulatory pathway for updating product lists linked to a Medical Device Establishment Licence.,https://www.linkedin.com/feed/update/urn:li:activity:7422907691263717376/
9. February 2026,Swissmedic,Guidance,Swissmedic Change of Name or Domicile of the Authorisation Holder,https://www.linkedin.com/feed/update/urn:li:activity:7424702930412519424/
9. February 2026,Swissmedic,Guidance,Swissmedic eIAM Portal Administrator Information Sheet Defines responsibilities and procedures for eIAM Portal Administrators at companies interacting with Swissmedic,https://www.linkedin.com/feed/update/urn:li:activity:7424705329843830786/
9. February 2026,Swissmedic,Guidance,Swissmedic swissdamed - UDI Data Dictionary (Public Use),https://www.linkedin.com/feed/update/urn:li:activity:7424707338269274112/
9. February 2026,Swissmedic,Guidance,Swissmedic Authorisation of co-marketing medicinal product Defines requirements and procedures for the authorisation and lifecycle management of co-marketing medicinal products in Switzerland,https://www.linkedin.com/feed/update/urn:li:activity:7424780743526051840/
9. February 2026,Swissmedic,Guidance,Schweizerische Gute Praxis fur die Instandhaltung von Medizinprodukten (GPI) Version 2 (2025),https://www.linkedin.com/feed/update/urn:li:activity:7422897946884636672/
9. February 2026,Swissmedic,Report,Medical Devices Swissmedic inspects Swiss importers Reports results of a Swissmedic focus inspection campaign targeting medical device importers in Switzerland,https://www.linkedin.com/feed/update/urn:li:activity:7422900475647209472/
9. February 2026,Swissmedic,Guidance,Safety in filler treatment is a priority Swissmedic and cantonal authorities conducted a coordinated focus campaign in 2025 to improve safety in filler treatments.,https://www.linkedin.com/feed/update/urn:li:activity:7424323388879327233/
9. February 2026,Swissmedic,Guidance,Drug Safety Signals HMP (Version 10.0),https://www.linkedin.com/feed/update/urn:li:activity:7424350794075774977/
9. February 2026,Therapeutic Goods Administration,Guidance,"Exporting medicines from Australia Provides comprehensive regulatory guidance for exporting prescription, OTC, and complementary medicines from Australia",https://www.linkedin.com/feed/update/urn:li:activity:7422889262813200384/
9. February 2026,Therapeutic Goods Administration,Guidance,Therapeutic Goods Administration Making over-the-counter (OTC) new medicine N1 applications Provides guidance on OTC N1 new medicine applications under section 23 of the Therapeutic Goods Act 1989,https://www.linkedin.com/feed/update/urn:li:activity:7422891843933306880/
9. February 2026,USA Food & Drug Administration FDA,Guidance,FDA Cybersecurity in Medical Devices: Quality Management System Considerations and Content of Premarket Submissions,https://www.linkedin.com/feed/update/urn:li:activity:7424692369150627840/
9. February 2026,USA Food & Drug Administration FDA,Guidance,"FDA Computer Software Assurance for Production and Quality System Software Draft guidance proposing a modernized, risk-based approach to software validation under 21 CFR 820.70(i)",https://www.linkedin.com/feed/update/urn:li:activity:7424693870246068224/
9. February 2026,USA Food & Drug Administration FDA,Guidance,Clinical Decision Support Software Defines FDAs current regulatory approach to Clinical Decision Support (CDS) software used by health care professionals (HCPs),https://www.linkedin.com/feed/update/urn:li:activity:7422885186423394304/
9. February 2026,USA Food & Drug Administration FDA,Guidance,FDA Computer Software Assurance for Production and Quality Management System,https://www.linkedin.com/feed/update/urn:li:activity:7425416277403439106/
9. February 2026,USA Food & Drug Administration FDA,Report,FDA CDRH International Harmonization Annual Assessment 2025,https://www.linkedin.com/feed/update/urn:li:activity:7422961423284170752/
9. February 2026,World Health Organization,Guidance,"World Health Organization WHO Drug Information Volume 39, Number 4 (2025)",https://www.linkedin.com/feed/update/urn:li:activity:7424315712346836992/
9. February 2026,World Health Organization,Guidance,World Health Organization Scaling innovations in public health systems: Guidance and toolkit,https://www.linkedin.com/feed/update/urn:li:activity:7424338445449203713/





